,package_look1,SQ2,package_yes2,home_lh,bk_regularly1,BA4,c6_10_1,c6_3_1,health1,pay,SQ1,h1_9_1,safery_grain1,natural_helpful,A19,effect_job1,effect_rice1,five_nutrient1,h1_6_2,solo_eat1,satisfy1,diet1,rice_helpful1,eat_bk,various_food1,h1_13_1,c6_4_2,h1_2_2,A11_1,SQ7,BA2,BA2_1
5122,0,68,0,0,1,1,0,0,1,5,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,2,2,3,5
5123,1,60,0,0,1,1,0,1,0,2,1,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,0,4,1,2,1
5124,1,49,1,0,1,1,0,1,1,1,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,3,1,4,4
5125,1,20,1,0,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,3,5
5126,0,51,0,0,1,1,0,1,1,7,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,4,4
5127,0,55,0,0,1,2,0,1,1,1,2,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,4,2
5128,1,39,1,0,1,1,0,1,1,10,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,4,1,6,5
5129,0,43,1,0,1,1,0,1,1,5,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,7,3
5130,1,63,0,0,1,2,1,0,0,2,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,4,1,3,1
5131,0,57,0,0,0,1,0,0,1,4,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,2,1,4,2
5132,0,45,1,1,1,1,1,1,1,12,2,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,2,8,9
5133,1,49,1,0,1,1,0,1,1,7,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,6,3
5134,0,39,0,0,1,2,0,1,1,6,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,1,6,5
5135,1,61,0,1,1,1,0,0,1,3,2,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,4,1,2,3
5136,1,49,1,0,1,2,0,1,1,4,2,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,6,5
5137,0,22,0,1,1,2,0,1,0,2,2,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,2,6,5
5138,0,70,1,0,1,2,0,1,1,1,2,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,4,1,4,5
5139,1,51,0,0,0,2,0,1,0,3,2,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,2,1,7,5
5140,0,53,0,0,0,2,0,0,1,5,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,6,5
5141,1,62,0,0,1,1,0,1,0,5,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,5,4
5142,0,53,0,0,1,2,0,1,0,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,4,1,5,3
5143,0,23,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,5,3
5144,0,52,1,0,1,1,0,1,1,3,2,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,4,1,2,1
5145,1,23,1,0,1,2,0,0,1,1,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,6,5
5146,0,43,1,0,1,1,1,0,1,6,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,4,1,6,5
5147,0,56,0,1,1,2,0,0,1,8,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,4,1,5,3
5148,0,28,0,1,1,2,0,1,1,3,2,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,3,1,2,2
5149,1,31,0,1,1,1,0,0,0,11,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,2,6,8
5150,0,59,0,0,1,2,0,1,1,7,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,7,5
5151,0,54,0,1,0,2,0,0,0,5,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,5,4
5152,0,37,0,1,0,1,0,1,1,4,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,3,2
5153,0,27,0,1,0,1,1,0,1,6,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,7,5
5154,0,56,0,1,1,1,0,0,1,3,2,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,2,2
5155,0,41,0,0,1,2,0,1,1,5,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,7,6
5156,1,41,1,0,1,1,1,1,1,5,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6,5
5157,0,46,0,0,1,1,0,0,0,12,1,1,0,1,2,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,8,9
5158,0,56,0,1,0,2,0,1,1,5,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,2,1,5,4
5159,1,49,1,0,0,2,0,0,1,7,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,5,5
5160,0,33,0,1,1,2,0,0,1,8,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,4,1,5,4
5161,0,59,0,0,1,2,0,0,1,8,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,4,1,6,7
5162,1,24,0,0,0,1,0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,5,5
5163,1,39,0,0,0,2,0,1,1,5,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,2,6,6
5164,1,56,1,0,1,2,1,1,1,4,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,2,1,5,4
5165,1,39,1,0,1,1,1,1,1,6,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,5,4
5166,0,22,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,5,5
5167,1,28,0,1,1,2,0,0,1,4,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,4,1,3,2
5168,1,40,1,0,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,2,7,5
5169,1,51,1,0,1,1,1,1,1,9,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,6
5170,0,64,0,0,1,2,0,0,1,1,2,0,1,1,2,1,1,1,1,0,1,0,1,1,1,0,1,1,4,1,5,4
5171,1,58,1,0,0,2,1,1,1,5,2,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,2,1,6,7
5172,0,51,1,1,1,2,0,0,1,6,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,4,2,7,4
5173,1,42,0,1,1,2,0,0,1,7,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,4,1,4,4
5174,0,40,0,0,0,2,0,0,1,9,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,2,5,4
5175,0,21,0,0,1,2,0,1,1,1,2,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6,6
5176,1,65,0,0,1,2,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,5,4
5177,0,28,0,1,0,1,0,0,0,2,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,7,3
5178,0,64,0,0,1,2,0,0,0,1,1,0,1,0,2,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,2
5179,0,57,0,0,1,1,0,0,0,5,2,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,2,1,4,2
5180,1,35,0,0,0,1,1,1,1,6,2,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,5,4
5181,0,24,1,0,1,2,0,1,0,4,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,5,5
5182,0,51,0,0,0,2,0,0,0,7,2,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,5,3
5183,0,61,0,1,1,1,0,0,1,6,1,0,0,0,2,1,0,1,1,0,1,0,1,1,1,0,1,1,4,1,7,3
5184,0,37,1,0,1,2,0,1,1,6,2,1,1,1,2,1,1,0,1,0,1,0,1,1,0,1,1,0,1,2,4,3
5185,0,39,0,1,1,2,0,1,1,5,2,1,0,1,2,1,0,1,1,0,0,1,0,1,0,1,1,1,1,2,7,4
5186,0,69,0,0,1,2,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,3,3
5187,0,71,0,0,1,2,0,0,0,3,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,3,2
5188,0,60,0,0,1,2,0,0,0,2,2,1,1,0,2,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,3,2
5189,0,61,0,0,1,2,0,0,1,4,1,1,1,1,2,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,5,2
5190,0,57,0,0,1,2,0,0,1,2,2,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,3,3
5191,0,72,0,0,1,2,0,0,0,3,2,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,2,2
5192,0,38,0,1,1,2,0,1,0,3,2,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,5,2
5193,1,42,0,1,1,1,0,0,0,4,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,5,2
5194,0,33,1,0,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,4
5195,1,62,0,0,1,1,0,1,1,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,3,7
5196,1,36,1,0,1,2,0,1,1,4,2,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,3,2
5197,1,37,1,0,1,1,1,1,1,6,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,2,1,6,5
5198,0,70,0,0,0,1,0,0,0,2,2,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,3,1,2,2
5199,1,65,0,0,1,1,0,1,1,4,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,4,1,3,7
5200,1,42,1,0,1,1,1,1,1,6,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,2,1,5,5
5201,0,47,0,0,1,2,0,1,0,8,2,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,6,3
5202,0,70,0,0,0,2,0,0,0,2,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,3,1,2,2
5203,0,53,0,0,1,2,0,0,0,7,2,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,2,2,4,2
5204,1,48,0,0,1,2,0,1,1,4,2,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,6,5
5205,1,49,0,0,0,1,0,1,1,6,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,6,5
5206,0,65,0,1,1,2,0,0,1,5,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,5,2
5207,1,45,0,1,1,2,0,1,1,4,2,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6,5
5208,0,40,0,1,0,2,1,0,0,9,2,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,7,3
5209,0,37,0,0,0,1,0,1,1,6,2,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,2,7,5
5210,1,45,0,1,1,1,0,1,1,6,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,6,5
5211,0,19,0,1,1,2,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,2,1,3,4
5212,1,46,0,1,1,2,0,1,1,6,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,6,5
5213,0,48,0,0,1,1,0,1,0,6,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,2,1,6,6
5214,0,24,0,1,1,2,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,4,1,5,3
5215,1,57,0,0,1,2,0,0,0,4,2,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,2,1,5,2
5216,0,57,0,0,0,2,0,0,1,1,2,0,1,1,2,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,5,5
5217,1,62,0,0,0,2,0,0,0,4,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,2,1,5,2
5218,0,35,0,0,0,2,0,1,1,3,2,1,1,1,2,1,0,1,1,0,0,1,0,0,0,1,1,1,1,2,4,2
5219,0,68,0,0,0,2,0,0,1,4,1,1,1,0,2,0,0,1,1,1,0,0,1,1,1,0,0,1,1,2,6,3
5220,0,59,0,0,0,2,1,0,1,4,2,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,2,1,6,2
5221,0,61,0,0,1,1,0,1,1,3,2,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,4,1,3,3
5222,0,59,0,0,0,2,0,0,0,6,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,2,1,6,2
5223,0,61,0,0,1,1,0,0,1,3,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,4,1,3,3
5224,0,40,0,1,0,2,0,0,1,7,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,2,6,3
5225,0,58,1,0,1,2,0,0,1,5,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,5,5
5226,0,72,0,0,0,1,0,0,0,1,2,0,1,1,2,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,2
5227,0,54,0,0,1,1,0,1,1,4,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,5,4
5228,1,54,0,0,0,1,1,0,1,8,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,4,1,7,5
5229,0,45,0,0,1,2,0,1,1,3,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,4,1,6,5
5230,0,68,0,0,1,2,0,0,0,1,2,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,4,1,3,4
5231,0,72,0,0,0,1,0,0,0,4,2,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,2,2,5,2
5232,0,51,0,0,0,2,0,0,1,2,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,2,2
5233,0,49,0,0,1,2,0,0,1,6,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,4,1,6,5
5234,0,71,0,0,1,2,0,0,1,2,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,4,1,3,4
5235,0,73,0,0,0,2,0,0,0,6,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,2,2,5,2
5236,0,74,0,0,0,2,0,0,0,1,2,0,1,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,2,1,1,1
5237,1,54,0,0,0,2,0,1,0,4,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,3,3
5238,0,48,0,1,1,1,1,0,1,3,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,3,2
5239,0,19,0,1,0,1,0,0,1,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,2,2
5240,0,65,0,0,0,1,0,0,0,4,2,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,1,4,2
5241,0,19,0,1,1,2,0,0,0,1,2,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,4,1,6,5
5242,1,49,0,1,0,1,0,0,1,7,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,7,4
5243,0,57,0,1,0,1,1,0,1,6,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,2,1,5,5
5244,1,69,0,0,0,1,0,0,0,6,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,2,1,4,2
5245,1,57,0,1,0,2,0,0,0,5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,2,1,3,2
5246,0,63,0,0,1,2,0,0,0,1,2,1,1,0,2,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,5,3
5247,1,22,0,0,0,1,0,0,1,1,2,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,7,4
5248,0,73,0,0,0,2,0,0,0,1,2,0,1,1,2,1,1,0,0,1,1,0,1,1,0,0,0,0,2,1,1,2
5249,0,64,0,0,1,1,0,0,1,4,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,3,2
5250,0,44,0,1,0,2,0,0,1,6,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,4,1,5,3
5251,0,51,1,1,1,1,0,1,1,3,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,4,1,5,3
5252,0,38,0,0,0,1,0,0,0,3,2,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,3,1,3,2
5253,0,33,0,1,0,1,0,0,1,2,2,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,4,4
5254,0,51,0,0,1,1,0,1,1,4,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,4,1,5,3
5255,0,38,0,0,0,1,0,0,0,3,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,2,1,3,2
5256,0,53,0,0,1,1,0,1,1,4,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,2,1,3,2
5257,0,30,0,0,1,2,0,0,0,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4,1,1,3
5258,0,70,0,0,1,2,0,0,0,1,2,1,1,0,2,1,0,1,1,0,1,0,1,1,1,0,0,0,1,2,6,3
5259,0,51,0,0,1,2,0,1,1,4,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,3,3
5260,0,51,0,0,1,2,0,0,0,9,2,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,5,5
5261,0,47,0,0,1,2,0,1,1,4,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,3,2
5262,0,72,0,0,1,2,0,0,0,1,2,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,2
5263,0,33,0,0,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,4,1,1,3
5264,0,38,0,0,0,1,0,1,1,1,2,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,3,3
5265,1,61,0,1,0,2,0,1,0,5,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,2,1,3,2
5266,0,20,1,0,0,1,0,1,1,1,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,4,1,2,1
5267,0,61,1,0,1,1,0,1,1,6,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,3,1,4,3
5268,0,57,0,0,0,1,0,0,1,2,2,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,4,4
5269,0,55,0,0,1,2,0,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2
5270,1,46,0,0,0,1,0,0,1,4,2,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,2,1,6,5
5271,0,57,0,0,0,1,0,1,1,1,2,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,3,1,4,3
5272,0,31,0,0,1,1,0,1,1,2,2,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,4,1,4,3
5273,1,26,1,0,1,2,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5,5
5274,0,67,1,0,1,1,0,1,0,2,2,1,1,1,2,1,1,1,1,0,0,1,1,1,0,0,1,0,4,1,2,2
5275,0,35,1,0,1,2,0,1,0,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,1,1,3
5276,0,56,0,1,0,1,0,1,0,4,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,3,1,4,3
5277,1,51,0,0,1,2,1,1,1,6,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,4,1,6,5
5278,0,28,1,0,1,1,0,0,1,4,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,4,1,4,3
5279,1,35,0,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,4,1,1,3
5280,0,54,0,0,1,2,0,0,1,4,1,1,1,1,2,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,6,3
5281,0,31,0,0,0,1,0,1,1,1,2,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,4,4
5282,0,63,0,0,1,2,0,0,0,1,2,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1,0,4,1,3,3
5283,0,36,0,1,1,1,0,1,1,6,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,3,1,4,4
5284,1,59,0,0,1,1,0,1,0,4,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,4,3
5285,0,59,0,0,1,2,0,0,1,2,1,1,1,1,2,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,2,2
5286,0,46,1,0,1,2,0,1,1,6,1,0,1,1,2,0,0,0,1,1,1,0,0,1,1,0,1,1,4,2,6,3
5287,0,70,1,0,1,1,0,1,1,1,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,4,1,2,2
5288,0,65,0,0,1,2,0,0,0,4,1,0,1,0,2,1,1,1,0,0,1,0,1,1,1,0,1,0,4,1,3,3
5289,0,73,0,0,0,2,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,2,2
5290,1,46,1,0,1,2,0,1,0,4,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,2,1,3,2
5291,0,45,0,0,1,2,0,0,0,7,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,2,5,4
5292,0,53,1,0,0,2,1,1,0,3,2,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,4,1,3,4
5293,0,42,0,1,1,1,0,1,1,3,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,2
5294,0,36,1,1,1,2,0,0,1,3,2,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,2,1,4,4
5295,0,52,1,0,1,1,0,0,0,4,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,4,1,3,4
5296,1,46,0,0,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,4,1,6,5
5297,0,54,0,1,1,2,0,0,1,6,1,1,1,1,2,1,1,0,1,1,1,0,1,1,0,0,1,1,4,2,7,2
5298,0,44,0,0,1,1,0,0,1,4,2,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,4,1,6,4
5299,0,38,1,1,1,1,0,1,1,4,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,4,1,4,4
5300,0,49,0,0,0,1,0,1,1,10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,4,1,6,5
5301,0,52,0,0,0,2,0,0,1,7,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,4,6
5302,1,57,0,0,1,2,0,0,0,4,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,5,3
5303,0,53,0,1,0,1,0,0,1,7,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,2,6,4
5304,0,31,0,1,1,1,0,1,0,5,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,2,1,3,2
5305,0,47,0,0,0,2,0,0,1,4,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,2,1,6,4
5306,0,26,0,1,1,1,0,1,1,3,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,4,1,5,4
5307,0,54,0,0,1,2,0,1,0,4,2,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,3,4
5308,0,22,0,1,0,1,0,0,0,1,2,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,4,2,6,4
5309,1,54,0,0,1,2,0,1,0,5,2,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,2,1,3,3
5310,0,55,0,0,0,1,0,0,1,5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,4,1,5,4
5311,0,19,0,1,0,1,0,1,1,6,2,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,4,6
5312,0,20,0,1,0,2,0,0,0,1,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,6,4
5313,0,45,1,0,1,2,0,1,0,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,4,1,6,4
5314,0,25,1,1,0,1,0,1,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,3,2
5315,0,50,0,0,1,2,0,0,0,9,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,4,1,6,4
5316,0,31,0,0,1,2,1,0,0,7,2,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,2,4,8
5317,0,44,0,1,0,1,0,0,1,3,2,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,4,1,4,4
5318,0,59,0,0,1,2,0,0,1,4,1,1,1,1,2,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,3,3
5319,0,35,0,1,0,2,1,0,0,7,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,2,4,8
5320,1,66,0,0,1,1,0,0,1,4,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,4,1,3,3
5321,0,56,0,1,1,2,0,0,1,6,1,1,1,0,2,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,5,3
5322,0,67,0,0,1,2,0,0,0,1,2,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,2,1,2,3
5323,0,40,1,0,1,2,0,1,1,2,2,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,4,1,2,5
5324,0,41,0,0,1,2,1,0,1,7,2,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,4,5
5325,0,59,0,0,1,2,0,0,1,4,1,1,1,0,2,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,4,3
5326,0,56,0,0,1,2,0,0,1,3,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,3,4
5327,0,43,0,1,1,2,0,0,0,2,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,4,1,2,5
